"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"michael crabtree","WR","BAL","2018","13","","","","","","","","","","","","","","","","36","0","3","4","12.0","18"
"michael floyd","WR","WAS","2018","13","","","","","","","","","","","","","","","","9","0","1","2","9.0","9"
"michael gallup","WR","DAL","2018","13","","","","","","","","","","","","","","","","76","0","5","7","15.2","40"
"mike evans","WR","TB","2018","13","","","","","","","","","","","","","","","","48","0","4","6","12.0","20"
"mike thomas 2","WR","NO","2018","13","","","","","","","","","","","","","","","","40","0","5","8","8.0","11"
"mike williams 5","WR","LAC","2018","13","","","","","","","","","","","","","","","","52","0","3","3","17.3","20"
"mohamed sanu","WR","ATL","2018","13","0","0","0","1","0.0%","0.0","0","39.6","0","0","","","","","","37","0","3","4","12.3","15"
"nelson agholor","WR","PHI","2018","13","","","","","","","","","","","","","","","","56","0","4","8","14.0","39"
"nick boyle","WR","BAL","2018","13","","","","","","","","","","","","","","","","7","0","1","2","7.0","7"
"noah brown","WR","DAL","2018","13","","","","","","","","","","","","","","","","9","0","1","1","9.0","9"
"odell beckham jr","WR","NYG","2018","13","49","1","1","1","100.0%","49.0","49","158.3","0","0","","","","","","35","1","3","9","11.7","20"
"pharoh cooper","WR","LAR","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"quincy enunwa","WR","NYJ","2018","13","","","","","","","","","","","","","","","","9","0","2","6","4.5","7"
"randall cobb","WR","GB","2018","13","","","","","","","","","","","","","","","","25","0","3","5","8.3","9"
"rashard higgins","WR","CLE","2018","13","","","","","","","","","","","","","","","","62","1","4","4","15.5","21"
"richie james","WR","SF","2018","13","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"robby anderson","WR","NYJ","2018","13","","","","","","","","","","","","","","","","48","0","4","7","12.0","16"
"robert foster","WR","BUF","2018","13","","","","","","","","","","","","","","","","27","0","1","3","27.0","27"
"robert woods","WR","LAR","2018","13","","","","","","","","","","","11","0","2","5.5","9","67","1","5","8","13.4","23"
"russell gage","WR","ATL","2018","13","","","","","","","","","","","","","","","","7","0","1","1","7.0","7"
"russell shepard","WR","NYG","2018","13","","","","","","","","","","","","","","","","59","1","2","2","29.5","49"
"ryan grant","WR","IND","2018","13","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"ryan switzer","WR","PIT","2018","13","","","","","","","","","","","","","","","","9","0","2","2","4.5","6"
"seth roberts","WR","OAK","2018","13","","","","","","","","","","","","","","","","25","0","3","6","8.3","16"
"stefon diggs","WR","MIN","2018","13","","","","","","","","","","","","","","","","49","0","5","6","9.8","24"
"sterling shepard","WR","NYG","2018","13","","","","","","","","","","","","","","","","28","0","4","6","7.0","9"
"tajae sharpe","WR","TEN","2018","13","","","","","","","","","","","","","","","","51","0","3","6","17.0","28"
"taylor gabriel","WR","CHI","2018","13","","","","","","","","","","","","","","","","17","0","3","7","5.7","7"
"taywan taylor","WR","TEN","2018","13","","","","","","","","","","","","","","","","104","0","3","5","34.7","55"
"tj jones","WR","DET","2018","13","","","","","","","","","","","","","","","","25","0","1","1","25.0","25"
"travis benjamin","WR","LAC","2018","13","","","","","","","","","","","1","0","1","1.0","1","44","1","2","2","22.0","46"
"trent sherfield","WR","ARI","2018","13","","","","","","","","","","","","","","","","21","0","1","3","21.0","21"
"trent taylor","WR","SF","2018","13","","","","","","","","","","","","","","","","11","0","1","2","11.0","11"
"trequan smith","WR","NO","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"ty hilton","WR","IND","2018","13","","","","","","","","","","","","","","","","77","0","8","13","9.6","16"
"tyler boyd","WR","CIN","2018","13","","","","","","","","","","","","","","","","97","0","6","8","16.2","23"
"tyler lockett","WR","SEA","2018","13","","","","","","","","","","","10","0","1","10.0","10","52","1","1","2","52.0","52"
"tyreek hill","WR","KC","2018","13","","","","","","","","","","","37","0","2","18.5","33","13","0","1","6","13.0","13"
"tyrell williams","WR","LAC","2018","13","","","","","","","","","","","","","","","","14","0","1","2","14.0","14"
"willie snead","WR","BAL","2018","13","","","","","","","","","","","","","","","","8","0","1","3","8.0","8"
"zach pascal","WR","IND","2018","13","","","","","","","","","","","2","0","1","2.0","2","16","0","1","1","16.0","16"
"zay jones","WR","BUF","2018","13","","","","","","","","","","","","","","","","67","2","4","9","16.8","25"
