"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"terry mclaurin","WR","WAS","2019","7","","","","","","","","","","","","","","","","11","0","1","2","11.0","11"
"trent sherfield","WR","ARI","2019","7","","","","","","","","","","","","","","","","4","0","1","1","4.0","4"
"trey quinn","WR","WAS","2019","7","","","","","","","","","","","","","","","","30","0","2","3","15.0","19"
"ty hilton","WR","IND","2019","7","","","","","","","","","","","","","","","","74","1","6","11","12.3","25"
"tyler boyd","WR","CIN","2019","7","","","","","","","","","","","","","","","","55","0","5","14","11.0","19"
"tyler lockett","WR","SEA","2019","7","","","","","","","","","","","-3","0","1","-3.0","-3","61","1","5","7","12.2","33"
"tyreek hill","WR","KC","2019","7","","","","","","","","","","","","","","","","74","1","3","5","24.7","57"
"vyncint smith","WR","NYJ","2019","7","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"will fuller","WR","HOU","2019","7","","","","","","","","","","","","","","","","6","0","1","1","6.0","6"
"willie snead","WR","BAL","2019","7","","","","","","","","","","","2","0","1","2.0","2","0","0","0","1","-","0"
"zach pascal","WR","IND","2019","7","0","0","0","1","0.0%","0.0","0","39.6","0","0","","","","","","106","2","6","7","17.7","34"
